LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,YEAR,MONTH,DAY,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
0.413,116.595,309.7,1,1,2019,9,4,1440,Terra,MODIS,78,6.0NRT,293.1,7.8,N
0.423,116.596,314.4,1,1,2019,9,4,1440,Terra,MODIS,89,6.0NRT,292.9,11.2,N
0.421,116.587,319.6,1,1,2019,9,4,1440,Terra,MODIS,99,6.0NRT,293.2,15.9,N
0.484,116.515,308.2,1,1,2019,9,4,1440,Terra,MODIS,73,6.0NRT,293.6,6.9,N
-0.19,111.644,303.9,1.9,1.3,2019,9,4,1440,Terra,MODIS,55,6.0NRT,293.7,11.6,N
-0.437,109.524,305.8,2.8,1.6,2019,9,4,1440,Terra,MODIS,66,6.0NRT,294,25.2,N
-0.44,109.499,327.1,2.8,1.6,2019,9,4,1440,Terra,MODIS,100,6.0NRT,294.9,110.4,N
-0.434,109.518,313.6,2.8,1.6,2019,9,4,1440,Terra,MODIS,87,6.0NRT,294.3,49,N
-0.438,109.493,319.2,2.8,1.6,2019,9,4,1440,Terra,MODIS,98,6.0NRT,294.2,71.7,N
0.883,117.179,303.3,1,1,2019,9,4,1440,Terra,MODIS,54,6.0NRT,292.2,3.7,N
1.864,117.287,310,1,1,2019,9,4,1440,Terra,MODIS,79,6.0NRT,294,6.4,N
1.88,117.266,313.5,1,1,2019,9,4,1440,Terra,MODIS,66,6.0NRT,294.2,8.2,N
1.891,117.283,306.8,1,1,2019,9,4,1440,Terra,MODIS,35,6.0NRT,294.3,4.2,N
1.89,117.274,321.4,1,1,2019,9,4,1440,Terra,MODIS,100,6.0NRT,294.7,16,N
1.955,117.277,319.9,1,1,2019,9,4,1440,Terra,MODIS,99,6.0NRT,293.8,15.5,N
1.954,117.268,307.9,1,1,2019,9,4,1440,Terra,MODIS,73,6.0NRT,293.3,5.6,N
1.956,117.222,309.7,1,1,2019,9,4,1440,Terra,MODIS,78,6.0NRT,293.1,6.7,N
1.965,117.22,311.9,1,1,2019,9,4,1440,Terra,MODIS,84,6.0NRT,292.2,8.1,N
2.221,117.984,319.1,1.1,1,2019,9,4,1440,Terra,MODIS,98,6.0NRT,294.6,14.7,N
2.219,117.974,312.7,1.1,1,2019,9,4,1440,Terra,MODIS,85,6.0NRT,294.3,9,N
2.232,118.001,305.8,1.1,1,2019,9,4,1440,Terra,MODIS,59,6.0NRT,294.2,4.1,N
2.231,117.992,323.3,1.1,1,2019,9,4,1440,Terra,MODIS,100,6.0NRT,294.8,19.8,N
-3.145,114.817,306.3,1.2,1.1,2019,9,4,1440,Terra,MODIS,68,6.0NRT,290.4,9.6,N
2.228,117.973,304.7,1.1,1,2019,9,4,1440,Terra,MODIS,61,6.0NRT,294,3.7,N
2.213,117.861,308.1,1,1,2019,9,4,1440,Terra,MODIS,73,6.0NRT,293.7,6.2,N
2.261,118.007,309.2,1.1,1,2019,9,4,1440,Terra,MODIS,59,6.0NRT,294.3,6.1,N
2.272,118.015,308.7,1.1,1,2019,9,4,1440,Terra,MODIS,64,6.0NRT,294.4,5.9,N
-3.387,114.761,303.4,1.3,1.1,2019,9,4,1440,Terra,MODIS,55,6.0NRT,290.1,7.5,N
-3.289,114.878,302.9,1.2,1.1,2019,9,4,1440,Terra,MODIS,52,6.0NRT,287.9,7.5,N
-3.294,114.845,311.3,1.2,1.1,2019,9,4,1440,Terra,MODIS,82,6.0NRT,290,13.9,N
-3.274,114.842,302.7,1.2,1.1,2019,9,4,1440,Terra,MODIS,51,6.0NRT,288.5,6.8,N
-3.275,114.831,301.1,1.2,1.1,2019,9,4,1440,Terra,MODIS,37,6.0NRT,289,5.7,N
-3.203,114.982,317.8,1.2,1.1,2019,9,4,1440,Terra,MODIS,96,6.0NRT,291.9,20.6,N
-3.193,114.981,346.2,1.2,1.1,2019,9,4,1440,Terra,MODIS,100,6.0NRT,292.6,72.7,N
-3.194,114.97,317.1,1.2,1.1,2019,9,4,1440,Terra,MODIS,95,6.0NRT,291.6,19.8,N
-3.278,114.848,301.5,1.4,1.2,2019,9,4,1735,Aqua,MODIS,39,6.0NRT,290.5,7.7,N
-2.975,112.882,303.7,2,1.4,2019,9,4,1735,Aqua,MODIS,57,6.0NRT,288.3,13.3,N
-3.15,114.088,318.4,1.6,1.2,2019,9,4,1735,Aqua,MODIS,97,6.0NRT,294.4,30.7,N
-3.147,114.074,306.2,1.6,1.2,2019,9,4,1735,Aqua,MODIS,27,6.0NRT,291.7,12.1,N
-3.149,114.094,308.8,1.6,1.2,2019,9,4,1735,Aqua,MODIS,34,6.0NRT,292.2,14.9,N
-3.147,114.08,318.8,1.6,1.2,2019,9,4,1735,Aqua,MODIS,97,6.0NRT,294.1,31.2,N
-2.971,112.888,303.3,2,1.4,2019,9,4,1735,Aqua,MODIS,10,6.0NRT,288.3,11.4,N
-2.663,110.808,304.9,3,1.6,2019,9,4,1735,Aqua,MODIS,62,6.0NRT,280.2,36.7,N
-3.124,114.083,323.7,1.6,1.2,2019,9,4,1735,Aqua,MODIS,71,6.0NRT,295.9,38.9,N
-3.122,114.069,336,1.6,1.2,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,296.8,70.2,N
-3.094,113.879,310.5,1.7,1.3,2019,9,4,1735,Aqua,MODIS,80,6.0NRT,290.9,20.6,N
-3.092,113.864,324.3,1.7,1.3,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,290.7,46.7,N
-3.111,114.07,319.8,1.6,1.2,2019,9,4,1735,Aqua,MODIS,99,6.0NRT,294.7,32.2,N
-3.083,113.881,311.9,1.7,1.3,2019,9,4,1735,Aqua,MODIS,84,6.0NRT,292,23.2,N
-3.08,113.866,319.6,1.7,1.3,2019,9,4,1735,Aqua,MODIS,99,6.0NRT,292.3,36.9,N
-3.1,114.072,324.4,1.6,1.2,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294.6,41.6,N
-3.098,114.058,330.6,1.6,1.3,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294.7,57,N
-3.071,113.883,301,1.7,1.3,2019,9,4,1735,Aqua,MODIS,35,6.0NRT,290.5,9.4,N
-3.069,113.868,311.8,1.7,1.3,2019,9,4,1735,Aqua,MODIS,83,6.0NRT,292.9,23.7,N
-2.915,112.932,309.1,2,1.4,2019,9,4,1735,Aqua,MODIS,57,6.0NRT,290,20.1,N
-3.194,114.98,325.6,1.4,1.2,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,292.6,37.2,N
-3.189,114.987,304.4,1.4,1.2,2019,9,4,1735,Aqua,MODIS,60,6.0NRT,291.2,9.2,N
-3.188,114.975,311.4,1.4,1.2,2019,9,4,1735,Aqua,MODIS,82,6.0NRT,291.7,16.9,N
-3.052,114.056,302.3,1.6,1.3,2019,9,4,1735,Aqua,MODIS,38,6.0NRT,291.1,9.1,N
-2.831,112.898,307.5,2,1.4,2019,9,4,1735,Aqua,MODIS,72,6.0NRT,290.5,20.9,N
-2.829,112.88,301.1,2,1.4,2019,9,4,1735,Aqua,MODIS,36,6.0NRT,290,10.5,N
-2.566,111.342,335.5,2.7,1.6,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,289.4,157.9,N
-2.562,111.318,302.6,2.7,1.6,2019,9,4,1735,Aqua,MODIS,50,6.0NRT,289.3,23.7,N
-2.798,113.011,309,2,1.4,2019,9,4,1735,Aqua,MODIS,23,6.0NRT,290.6,18.6,N
-3.011,114.481,303.8,1.5,1.2,2019,9,4,1735,Aqua,MODIS,57,6.0NRT,289.1,11.4,N
-2.794,113.017,319,2,1.4,2019,9,4,1735,Aqua,MODIS,98,6.0NRT,291.9,42,N
-2.792,112.999,305.2,2,1.4,2019,9,4,1735,Aqua,MODIS,27,6.0NRT,290.4,13.4,N
-2.779,113.001,305.2,2,1.4,2019,9,4,1735,Aqua,MODIS,34,6.0NRT,291.1,14.4,N
-2.668,112.861,301.5,2,1.4,2019,9,4,1735,Aqua,MODIS,34,6.0NRT,290.6,12.1,N
-2.845,114.129,308.3,1.6,1.2,2019,9,4,1735,Aqua,MODIS,74,6.0NRT,290.8,17.8,N
-2.663,112.917,306.2,2,1.4,2019,9,4,1735,Aqua,MODIS,67,6.0NRT,290.8,18.2,N
-2.651,112.919,311,2,1.4,2019,9,4,1735,Aqua,MODIS,81,6.0NRT,291.7,26,N
-2.814,114.148,309.8,1.6,1.2,2019,9,4,1735,Aqua,MODIS,36,6.0NRT,292.3,17.3,N
-2.187,110.183,315.9,3.4,1.7,2019,9,4,1735,Aqua,MODIS,92,6.0NRT,293.4,78.3,N
-2.794,114.166,317.1,1.6,1.2,2019,9,4,1735,Aqua,MODIS,44,6.0NRT,293.7,27,N
-2.792,114.152,322.8,1.6,1.2,2019,9,4,1735,Aqua,MODIS,99,6.0NRT,292.8,38.9,N
-2.172,110.186,309.8,3.4,1.7,2019,9,4,1735,Aqua,MODIS,78,6.0NRT,292.9,52.5,N
-2.791,114.158,328.3,1.6,1.2,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294.3,52.8,N
-2.19,110.188,307.9,3.4,1.7,2019,9,4,1735,Aqua,MODIS,73,6.0NRT,292.7,44.2,N
-2.175,110.19,315.7,3.4,1.7,2019,9,4,1735,Aqua,MODIS,92,6.0NRT,293.4,77.9,N
-2.17,110.16,305.2,3.4,1.7,2019,9,4,1735,Aqua,MODIS,57,6.0NRT,292.8,32.8,N
-2.762,114.191,303.6,1.6,1.2,2019,9,4,1735,Aqua,MODIS,17,6.0NRT,292.2,9.1,N
-2.76,114.177,302.8,1.6,1.2,2019,9,4,1735,Aqua,MODIS,11,6.0NRT,291.8,8.7,N
-2.628,113.299,315.6,1.9,1.3,2019,9,4,1735,Aqua,MODIS,92,6.0NRT,291.5,33.3,N
-2.625,113.282,311.2,1.9,1.3,2019,9,4,1735,Aqua,MODIS,82,6.0NRT,291.5,24.6,N
-2.751,114.193,342.6,1.6,1.2,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,296.6,93.5,N
-2.616,113.301,306.5,1.9,1.3,2019,9,4,1735,Aqua,MODIS,68,6.0NRT,291.3,18,N
-2.613,113.284,307.4,1.9,1.3,2019,9,4,1735,Aqua,MODIS,71,6.0NRT,291.6,19.6,N
-2.739,114.194,312.7,1.6,1.2,2019,9,4,1735,Aqua,MODIS,51,6.0NRT,292.9,20.4,N
-2.465,112.904,320.4,2,1.4,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,290.8,49,N
-2.463,112.886,317.5,2,1.4,2019,9,4,1735,Aqua,MODIS,95,6.0NRT,291.2,42.1,N
-2.453,112.906,341.1,2,1.4,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294.4,124,N
-2.45,112.888,333.4,2,1.4,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,292.9,90.9,N
-2.438,112.89,307,2,1.4,2019,9,4,1735,Aqua,MODIS,30,6.0NRT,290.9,18.9,N
-2.425,112.892,305.1,2,1.4,2019,9,4,1735,Aqua,MODIS,33,6.0NRT,290.3,16.6,N
-2.423,112.874,305.3,2,1.4,2019,9,4,1735,Aqua,MODIS,38,6.0NRT,289.9,17.2,N
-2.43,113.001,303.3,2,1.4,2019,9,4,1735,Aqua,MODIS,54,6.0NRT,290.5,14.5,N
-2.62,114.305,305.4,1.6,1.2,2019,9,4,1735,Aqua,MODIS,53,6.0NRT,291.4,12.7,N
-2.618,114.291,303.4,1.6,1.2,2019,9,4,1735,Aqua,MODIS,36,6.0NRT,290.9,10.1,N
-2.616,114.297,310.6,1.6,1.2,2019,9,4,1735,Aqua,MODIS,80,6.0NRT,291.8,19.8,N
-2.426,113.007,301.2,2,1.4,2019,9,4,1735,Aqua,MODIS,39,6.0NRT,290.7,11.7,N
-2.702,114.95,304.2,1.4,1.2,2019,9,4,1735,Aqua,MODIS,22,6.0NRT,292,8.6,N
-2.7,114.937,309.9,1.4,1.2,2019,9,4,1735,Aqua,MODIS,79,6.0NRT,292.3,14.8,N
-2.603,114.285,316.4,1.6,1.2,2019,9,4,1735,Aqua,MODIS,93,6.0NRT,293.2,28.7,N
-2.348,113.073,320.9,2,1.4,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,292.7,51.7,N
-2.345,113.055,320.2,2,1.4,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,291.4,49.8,N
-2.356,113.061,308.2,2,1.4,2019,9,4,1735,Aqua,MODIS,74,6.0NRT,291.2,22.9,N
-2.343,113.062,328.3,2,1.4,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,292.7,72.8,N
-2.459,114.384,346.2,1.6,1.2,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,295.7,103.4,N
-2.448,114.386,323.7,1.6,1.2,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,293.6,39.1,N
-2.298,113.418,302.6,1.9,1.3,2019,9,4,1735,Aqua,MODIS,10,6.0NRT,291.4,10.5,N
-2.458,114.39,343.1,1.6,1.2,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,295.3,91.6,N
-2.456,114.376,339.6,1.6,1.2,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,293.7,80.6,N
-2.304,113.423,301.9,1.9,1.3,2019,9,4,1735,Aqua,MODIS,36,6.0NRT,291,10.3,N
-2.427,114.338,303.2,1.6,1.2,2019,9,4,1735,Aqua,MODIS,54,6.0NRT,291.8,10.1,N
-2.292,113.425,305.1,1.9,1.3,2019,9,4,1735,Aqua,MODIS,63,6.0NRT,291.8,15.3,N
-2.459,114.627,300.8,1.5,1.2,2019,9,4,1735,Aqua,MODIS,21,6.0NRT,290.6,7.2,N
-2.416,114.339,316.4,1.6,1.2,2019,9,4,1735,Aqua,MODIS,93,6.0NRT,292.7,27.5,N
-2.448,114.629,301.3,1.5,1.2,2019,9,4,1735,Aqua,MODIS,19,6.0NRT,291.2,7.4,N
-2.398,114.371,303.9,1.6,1.2,2019,9,4,1735,Aqua,MODIS,58,6.0NRT,291.6,10.3,N
-2.163,112.818,302.3,2.1,1.4,2019,9,4,1735,Aqua,MODIS,48,6.0NRT,288.5,15.3,N
-2.346,114.1,317.7,1.6,1.3,2019,9,4,1735,Aqua,MODIS,95,6.0NRT,292.7,32.5,N
-2.319,113.999,325,1.7,1.3,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294,47.4,N
-2.317,113.984,309.9,1.7,1.3,2019,9,4,1735,Aqua,MODIS,79,6.0NRT,292.6,18.7,N
-2.365,114.376,312.9,1.6,1.2,2019,9,4,1735,Aqua,MODIS,86,6.0NRT,292.7,22.1,N
-2.28,113.896,306.4,1.7,1.3,2019,9,4,1735,Aqua,MODIS,68,6.0NRT,292.3,14.3,N
-2.365,114.382,312.3,1.6,1.2,2019,9,4,1735,Aqua,MODIS,84,6.0NRT,292.8,20.9,N
-2.363,114.368,301.8,1.6,1.2,2019,9,4,1735,Aqua,MODIS,22,6.0NRT,291.7,8.1,N
-2.284,113.903,305.1,1.7,1.3,2019,9,4,1735,Aqua,MODIS,63,6.0NRT,292.3,13.2,N
-2.29,114.025,309.7,1.7,1.3,2019,9,4,1735,Aqua,MODIS,27,6.0NRT,293,16.4,N
-2.281,113.965,309.7,1.7,1.3,2019,9,4,1735,Aqua,MODIS,26,6.0NRT,293.5,16.7,N
-2.332,114.387,308.8,1.6,1.2,2019,9,4,1735,Aqua,MODIS,76,6.0NRT,292.5,16.2,N
-2.261,113.983,317.2,1.7,1.3,2019,9,4,1735,Aqua,MODIS,91,6.0NRT,294,29,N
-2.235,113.816,305.9,1.7,1.3,2019,9,4,1735,Aqua,MODIS,66,6.0NRT,291.6,14.5,N
-2.205,113.852,302.6,1.7,1.3,2019,9,4,1735,Aqua,MODIS,50,6.0NRT,291.4,9.9,N
-1.609,110.062,305.9,3.5,1.8,2019,9,4,1735,Aqua,MODIS,66,6.0NRT,292.7,39.5,N
-2.12,113.823,305,1.7,1.3,2019,9,4,1735,Aqua,MODIS,46,6.0NRT,291.2,13.1,N
-2.111,113.84,316.8,1.7,1.3,2019,9,4,1735,Aqua,MODIS,94,6.0NRT,292.2,31.4,N
-2.108,113.824,335.6,1.7,1.3,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294.1,81.6,N
-2.097,113.826,302.6,1.7,1.3,2019,9,4,1735,Aqua,MODIS,11,6.0NRT,291.5,9.4,N
-2.13,114.03,302.9,1.7,1.3,2019,9,4,1735,Aqua,MODIS,52,6.0NRT,292.4,9.9,N
-2.102,113.832,316.5,1.7,1.3,2019,9,4,1735,Aqua,MODIS,93,6.0NRT,292.8,31.3,N
-2.099,113.817,306.5,1.8,1.3,2019,9,4,1735,Aqua,MODIS,61,6.0NRT,291.6,14.8,N
-2.093,114.246,303.8,1.6,1.3,2019,9,4,1735,Aqua,MODIS,28,6.0NRT,292,9.9,N
-2.091,114.232,337.1,1.6,1.3,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294.6,78.4,N
-2.08,114.234,303.7,1.6,1.3,2019,9,4,1735,Aqua,MODIS,32,6.0NRT,291.8,9.8,N
-1.827,113.347,309.2,1.9,1.4,2019,9,4,1735,Aqua,MODIS,77,6.0NRT,291.7,22.6,N
-1.824,113.354,302.6,1.9,1.4,2019,9,4,1735,Aqua,MODIS,50,6.0NRT,290.8,13,N
-1.096,109.732,311.1,3.8,1.8,2019,9,4,1735,Aqua,MODIS,82,6.0NRT,293.7,65.2,N
-1.79,114.447,311.9,1.6,1.2,2019,9,4,1735,Aqua,MODIS,84,6.0NRT,291.9,21.6,N
-1.091,109.74,314.4,3.8,1.8,2019,9,4,1735,Aqua,MODIS,89,6.0NRT,293.9,83.5,N
-0.443,109.516,322.2,4.1,1.9,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294.2,151,N
-0.437,109.522,320.9,4.1,1.9,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294.3,141.3,N
-0.502,116.32,306.6,1.2,1.1,2019,9,4,1735,Aqua,MODIS,69,6.0NRT,290.1,9.9,N
-0.404,116.273,306,1.3,1.1,2019,9,4,1735,Aqua,MODIS,67,6.0NRT,290.6,9.5,N
-0.389,116.377,317.9,1.2,1.1,2019,9,4,1735,Aqua,MODIS,96,6.0NRT,290.9,21.1,N
0.273,116.818,331.2,1.2,1.1,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,294.7,38.2,N
0.274,116.807,348.8,1.2,1.1,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,297.6,76.4,N
0.282,116.819,302.9,1.2,1.1,2019,9,4,1735,Aqua,MODIS,52,6.0NRT,291.5,5.5,N
0.284,116.809,310.4,1.2,1.1,2019,9,4,1735,Aqua,MODIS,80,6.0NRT,292.5,11.8,N
0.414,116.625,301.8,1.2,1.1,2019,9,4,1735,Aqua,MODIS,44,6.0NRT,291.1,4.9,N
0.424,116.627,301.7,1.2,1.1,2019,9,4,1735,Aqua,MODIS,43,6.0NRT,291.1,4.9,N
1.891,117.278,308.8,1.2,1.1,2019,9,4,1735,Aqua,MODIS,76,6.0NRT,292.2,8.2,N
1.964,117.284,308,1.2,1.1,2019,9,4,1735,Aqua,MODIS,73,6.0NRT,291.7,8.3,N
2.23,117.982,304,1.1,1,2019,9,4,1735,Aqua,MODIS,48,6.0NRT,290.6,5.2,N
2.394,117.988,311.6,1.1,1,2019,9,4,1735,Aqua,MODIS,83,6.0NRT,292.8,9.9,N
2.397,117.968,304,1.1,1,2019,9,4,1735,Aqua,MODIS,58,6.0NRT,292.1,4.6,N
2.403,117.989,311.2,1.1,1,2019,9,4,1735,Aqua,MODIS,82,6.0NRT,292.2,9.3,N
2.418,117.891,304.3,1.1,1,2019,9,4,1735,Aqua,MODIS,23,6.0NRT,290.6,4.9,N
2.425,117.902,307.6,1.1,1,2019,9,4,1735,Aqua,MODIS,58,6.0NRT,291.6,7.2,N
2.427,117.892,310.6,1.1,1,2019,9,4,1735,Aqua,MODIS,76,6.0NRT,292.6,9.6,N
2.435,117.904,329.5,1.1,1,2019,9,4,1735,Aqua,MODIS,100,6.0NRT,293.3,30.8,N
2.436,117.894,314.7,1.1,1,2019,9,4,1735,Aqua,MODIS,90,6.0NRT,292.9,12.9,N
-3.259,111.857,309.1,2.4,1.5,2019,9,4,1735,Aqua,MODIS,65,6.0NRT,289.7,32.6,N
-3.256,111.836,318,2.4,1.5,2019,9,4,1735,Aqua,MODIS,95,6.0NRT,292.1,57.5,N
-3.262,111.843,310.1,2.4,1.5,2019,9,4,1735,Aqua,MODIS,69,6.0NRT,291.6,35.6,N
-3.248,111.845,312.3,2.4,1.5,2019,9,4,1735,Aqua,MODIS,78,6.0NRT,289.6,44,N
-2.767,110.587,301.4,3.1,1.7,2019,9,4,1735,Aqua,MODIS,41,6.0NRT,283.1,27.8,N
-3.199,114.037,308,1.6,1.3,2019,9,4,1735,Aqua,MODIS,73,6.0NRT,293.3,15.2,N
-3.288,114.846,305.8,1.4,1.2,2019,9,4,1735,Aqua,MODIS,66,6.0NRT,291.7,11.8,N
-2.665,110.802,302.9,3,1.6,2019,9,4,1735,Aqua,MODIS,52,6.0NRT,280.2,32.6,N
-3.104,113.875,346.8,1.2,1.1,2019,9,5,0300,Terra,MODIS,93,6.0NRT,308.6,58.5,D
-3.106,113.886,352.1,1.2,1.1,2019,9,5,0300,Terra,MODIS,96,6.0NRT,308.9,74.9,D
-3.132,114.075,334.3,1.3,1.1,2019,9,5,0300,Terra,MODIS,39,6.0NRT,302.7,33,D
-3.291,115.202,314.8,1.5,1.2,2019,9,5,0300,Terra,MODIS,38,6.0NRT,297.7,8.5,D
-2.668,110.813,333.5,1,1,2019,9,5,0300,Terra,MODIS,66,6.0NRT,308.4,21.4,D
-3.112,113.863,359,1.2,1.1,2019,9,5,0300,Terra,MODIS,99,6.0NRT,307.4,98.2,D
-3.114,113.874,386.6,1.2,1.1,2019,9,5,0300,Terra,MODIS,100,6.0NRT,313.5,229.4,D
-3.115,113.885,345,1.2,1.1,2019,9,5,0300,Terra,MODIS,92,6.0NRT,309.9,54.2,D
-2.677,110.812,335.1,1,1,2019,9,5,0300,Terra,MODIS,54,6.0NRT,309.8,23.2,D
-2.725,111.132,321.7,1,1,2019,9,5,0300,Terra,MODIS,51,6.0NRT,304.5,10.9,D
-2.744,111.266,319.9,1,1,2019,9,5,0300,Terra,MODIS,51,6.0NRT,305,7.6,D
-2.806,111.686,327.5,1,1,2019,9,5,0300,Terra,MODIS,68,6.0NRT,303.2,17.8,D
-2.981,112.885,328.4,1.1,1,2019,9,5,0300,Terra,MODIS,46,6.0NRT,305.3,15.3,D
-3.124,113.872,357.1,1.2,1.1,2019,9,5,0300,Terra,MODIS,98,6.0NRT,308.5,88,D
-3.125,113.883,351.5,1.2,1.1,2019,9,5,0300,Terra,MODIS,96,6.0NRT,308.1,69.4,D
-3.152,114.072,319.7,1.3,1.1,2019,9,5,0300,Terra,MODIS,34,6.0NRT,302.7,14.1,D
-3.154,114.083,339.4,1.3,1.1,2019,9,5,0300,Terra,MODIS,89,6.0NRT,307.2,50.1,D
-2.734,111.131,322.9,1,1,2019,9,5,0300,Terra,MODIS,59,6.0NRT,302.6,12,D
-2.907,112.248,323,1,1,2019,9,5,0300,Terra,MODIS,0,6.0NRT,302.2,15.7,D
-3.295,114.843,326,1.4,1.2,2019,9,5,0300,Terra,MODIS,46,6.0NRT,303.8,20.9,D
-3.312,114.892,323.7,1.4,1.2,2019,9,5,0300,Terra,MODIS,67,6.0NRT,300.4,17.3,D
-3.323,114.891,333.6,1.4,1.2,2019,9,5,0300,Terra,MODIS,85,6.0NRT,302.7,37.6,D
-3.191,113.919,331,1.2,1.1,2019,9,5,0300,Terra,MODIS,67,6.0NRT,303.5,27.8,D
-3.193,113.924,327.3,1.2,1.1,2019,9,5,0300,Terra,MODIS,63,6.0NRT,304,22.6,D
-3.213,113.921,325.9,1.2,1.1,2019,9,5,0300,Terra,MODIS,67,6.0NRT,307.1,21.2,D
-3.214,113.932,328.6,1.2,1.1,2019,9,5,0300,Terra,MODIS,80,6.0NRT,307.3,25.5,D
-2.747,110.659,322.4,1,1,2019,9,5,0300,Terra,MODIS,71,6.0NRT,303.9,12,D
-3.084,112.894,331.4,1.1,1,2019,9,5,0300,Terra,MODIS,82,6.0NRT,305.4,23.6,D
-3.086,112.904,335.3,1.1,1,2019,9,5,0300,Terra,MODIS,86,6.0NRT,303.8,30,D
-3.205,113.657,326.2,1.2,1.1,2019,9,5,0300,Terra,MODIS,77,6.0NRT,302.4,21.5,D
-3.206,113.667,319.7,1.2,1.1,2019,9,5,0300,Terra,MODIS,67,6.0NRT,303.3,12.2,D
-2.772,110.582,363.1,1,1,2019,9,5,0300,Terra,MODIS,100,6.0NRT,308,86.6,D
-2.774,110.591,323.4,1,1,2019,9,5,0300,Terra,MODIS,60,6.0NRT,304.1,12,D
-3.385,114.76,318.7,1.4,1.2,2019,9,5,0300,Terra,MODIS,65,6.0NRT,302.8,11.7,D
-3.13,112.878,322.4,1.1,1,2019,9,5,0300,Terra,MODIS,52,6.0NRT,305.7,10.4,D
-3.095,112.533,317.6,1.1,1,2019,9,5,0300,Terra,MODIS,35,6.0NRT,303.6,7.8,D
-2.885,111.034,351.7,1,1,2019,9,5,0300,Terra,MODIS,96,6.0NRT,304.1,56.4,D
-2.887,111.042,327.9,1,1,2019,9,5,0300,Terra,MODIS,76,6.0NRT,305.9,16.7,D
-2.803,110.351,332.3,1,1,2019,9,5,0300,Terra,MODIS,82,6.0NRT,306.6,17.4,D
-2.92,111.02,341.4,1,1,2019,9,5,0300,Terra,MODIS,90,6.0NRT,306.6,35.3,D
-2.921,111.028,339.7,1,1,2019,9,5,0300,Terra,MODIS,88,6.0NRT,305.5,31.5,D
-2.927,111.009,323.7,1,1,2019,9,5,0300,Terra,MODIS,60,6.0NRT,307,12.3,D
-2.929,111.018,321.2,1,1,2019,9,5,0300,Terra,MODIS,33,6.0NRT,307.3,8.7,D
-3.471,114.716,320.2,1.4,1.2,2019,9,5,0300,Terra,MODIS,49,6.0NRT,302.4,9.1,D
-3.487,114.752,321.9,1.4,1.2,2019,9,5,0300,Terra,MODIS,64,6.0NRT,305.3,11.7,D
-2.955,110.945,325.7,1,1,2019,9,5,0300,Terra,MODIS,26,6.0NRT,304.9,14.8,D
-2.963,110.935,334.4,1,1,2019,9,5,0300,Terra,MODIS,84,6.0NRT,303.6,25.3,D
-2.972,110.933,322.9,1,1,2019,9,5,0300,Terra,MODIS,34,6.0NRT,302.2,11,D
-3.126,111.983,314.7,1,1,2019,9,5,0300,Terra,MODIS,36,6.0NRT,302.2,6.1,D
-3.199,112.484,339,1.1,1,2019,9,5,0300,Terra,MODIS,88,6.0NRT,304.4,32.1,D
-3.201,112.493,333,1.1,1,2019,9,5,0300,Terra,MODIS,71,6.0NRT,302.8,22.9,D
-3.541,114.713,325.8,1.4,1.2,2019,9,5,0300,Terra,MODIS,78,6.0NRT,307.2,16.8,D
-2.967,110.715,319.5,1,1,2019,9,5,0300,Terra,MODIS,64,6.0NRT,302.4,9.9,D
-3.024,110.98,321.4,1,1,2019,9,5,0300,Terra,MODIS,63,6.0NRT,303.7,9,D
-3.558,114.609,355.3,1.4,1.2,2019,9,5,0300,Terra,MODIS,98,6.0NRT,308.3,92.8,D
-3.56,114.622,346.1,1.4,1.2,2019,9,5,0300,Terra,MODIS,93,6.0NRT,309.4,61.1,D
-3.565,114.615,344.1,1.4,1.2,2019,9,5,0300,Terra,MODIS,92,6.0NRT,308.1,59.6,D
-3.312,112.695,318.6,1.1,1,2019,9,5,0300,Terra,MODIS,17,6.0NRT,301.4,7.6,D
-3.251,111.828,384.9,1,1,2019,9,5,0300,Terra,MODIS,89,6.0NRT,307,169,D
